block,braking_condition,crossing_time,ehmi_time,has_ehmi,is_braking,orig_speed,speed,start_time,subj_safety,subject,time_gap,trial
B,2,5.71118713450295,,False,True,35,15.645954403218596,475.4068128654971,3,9,3,6
B,0,,,False,False,30,13.410818059901654,501.50560810810805,0,9,2,7
B,3,5.953434426229478,-0.4485655737705656,False,True,25,11.17568171658471,513.9065655737705,4,9,3,8
B,2,0.2994344262295954,,False,True,25,11.17568171658471,542.9135655737705,3,9,5,9
B,3,0.2664344262294662,1.5864344262295162,False,True,25,11.17568171658471,564.9905655737705,4,9,5,10
B,0,0.20439189189198714,,False,False,30,13.410818059901654,586.2936081081081,3,9,4,11
B,3,5.902391891891966,0.14939189189192348,False,True,30,13.410818059901654,607.1056081081081,4,9,3,12
B,3,0.43118713450292034,1.5861871345030067,False,True,35,15.645954403218596,633.993812865497,4,9,4,13
B,0,0.23739189189188892,,False,False,30,13.410818059901654,655.2526081081081,4,9,5,14
B,2,5.033391891891938,,False,True,30,13.410818059901654,675.0416081081081,4,9,2,15
B,1,,,False,False,30,13.410818059901654,701.4746081081082,0,9,3,16
B,2,4.941187134502911,,False,True,35,15.645954403218596,712.6658128654971,4,9,2,17
B,2,6.38639189189189,,False,True,30,13.410818059901654,739.3146081081081,4,9,3,18
B,0,0.5191871345029995,,False,False,35,15.645954403218596,767.181812865497,2,9,4,19
B,0,0.27743442622954717,,False,False,25,11.17568171658471,788.0925655737705,3,9,5,20
B,1,0.09043442622953535,,False,False,25,11.17568171658471,808.4095655737705,3,9,5,21
B,1,0.28139189189175795,,False,False,30,13.410818059901654,828.7556081081082,3,9,5,22
B,2,4.82043442622944,,False,True,25,11.17568171658471,849.4615655737705,4,9,2,23
B,2,0.2991871345029722,,False,True,35,15.645954403218596,874.629812865497,4,9,5,24
B,1,0.3693918918917234,,False,False,30,13.410818059901654,895.4046081081082,2,9,4,25
B,2,6.998434426229551,,False,True,25,11.17568171658471,915.6705655737704,4,9,3,26
B,1,,,False,False,25,11.17568171658471,944.6885655737705,0,9,4,27
B,3,0.6993918918917643,1.1723918918918343,False,True,30,13.410818059901654,959.4246081081081,3,9,4,28
B,3,0.5631871345029822,2.576187134502902,False,True,35,15.645954403218596,979.6028128654971,4,9,5,29
B,2,0.3693918918918371,,False,True,30,13.410818059901654,1001.6206081081082,4,9,5,30
B,3,4.897434426229665,-1.4495655737704283,False,True,25,11.17568171658471,1023.6575655737704,4,9,2,31
B,3,0.35418713450303585,0.5521871345029012,False,True,35,15.645954403218596,1048.055812865497,4,9,3,32
B,2,0.40918713450287214,,False,True,35,15.645954403218596,1068.174812865497,3,9,4,33
B,1,,,False,False,25,11.17568171658471,1091.0655655737705,0,9,2,34
B,0,,,False,False,30,13.410818059901654,1106.0876081081083,0,9,3,35
B,3,6.910434426229131,0.5964344262292798,False,True,25,11.17568171658471,1120.4135655737707,4,9,4,36
B,1,0.222187134502974,,False,False,35,15.645954403218596,1145.680812865497,1,9,3,37
B,0,0.27718713450303767,,False,False,35,15.645954403218596,1163.335812865497,1,9,3,38
B,1,,,False,False,25,11.17568171658471,1182.6955655737706,0,9,3,39
B,3,4.589187134502936,-0.4268128654969132,False,True,35,15.645954403218596,1194.839812865497,4,9,2,40
B,0,0.4861871345030977,,False,False,35,15.645954403218596,1219.039812865497,3,9,5,41
B,3,0.44639189189183526,2.1843918918918916,False,True,30,13.410818059901654,1240.8706081081082,4,9,5,42
B,0,,,False,False,35,15.645954403218596,1259.464812865497,0,9,2,43
B,2,0.30339189189180615,,False,True,30,13.410818059901654,1270.4166081081082,3,9,4,44
B,1,0.3431871345030686,,False,False,35,15.645954403218596,1290.385812865497,3,9,5,45
B,1,,,False,False,35,15.645954403218596,1310.537812865497,0,9,2,46
B,1,0.4421871345030013,,False,False,35,15.645954403218596,1320.668812865497,2,9,4,47
C,1,0.1823918918918821,,False,False,30,13.410818059901654,131.3226081081081,3,9,5,0
C,2,4.721434426229507,,False,True,25,11.17568171658471,152.1055655737705,4,9,2,1
C,3,0.039391891891909836,1.1393918918919042,False,True,30,13.410818059901654,176.5106081081081,3,9,4,2
C,3,0.3321871345029308,0.5631871345028969,False,True,35,15.645954403218596,199.6368128654971,4,9,3,3
C,3,3.460391891891902,-0.8516081081080813,False,True,30,13.410818059901654,219.2346081081081,4,9,2,4
C,3,0.8533918918918744,2.151391891891876,False,True,30,13.410818059901654,242.68660810810812,4,9,5,5
C,1,0.3321871345029308,,False,False,35,15.645954403218596,262.4028128654971,3,9,5,6
C,1,0.13839189189189938,,False,False,30,13.410818059901654,281.82460810810807,1,9,3,7
C,2,0.10118713450293626,,False,True,35,15.645954403218596,299.15381286549706,4,9,5,8
C,1,0.2703918918919044,,False,False,30,13.410818059901654,318.6196081081081,3,9,4,9
C,3,0.27718713450286714,1.5641871345029017,False,True,35,15.645954403218596,335.6188128654971,4,9,4,10
C,2,0.43143442622954353,,False,True,25,11.17568171658471,356.6615655737705,4,9,3,11
C,0,,,False,False,30,13.410818059901654,376.9416081081081,0,9,2,12
C,0,,,False,False,25,11.17568171658471,389.7275655737705,0,9,3,13
C,3,4.655434426229419,-1.4055655737705592,False,True,25,11.17568171658471,403.67556557377054,4,9,2,14
C,0,0.13443442622946122,,False,False,25,11.17568171658471,430.68056557377054,3,9,4,15
C,2,0.15643442622950943,,False,True,25,11.17568171658471,451.1075655737705,3,9,4,16
C,0,0.3761871345029135,,False,False,35,15.645954403218596,469.6648128654971,2,9,4,17
C,2,0.29943442622953853,,False,True,25,11.17568171658471,490.28956557377046,3,9,5,18
C,0,,,False,False,30,13.410818059901654,510.7346081081081,0,9,3,19
C,1,,,False,False,25,11.17568171658471,525.0935655737705,0,9,2,20
C,0,0.28818713450289124,,False,False,35,15.645954403218596,535.6978128654971,4,9,5,21
C,2,0.4573918918919162,,False,True,30,13.410818059901654,555.4606081081081,4,9,5,22
C,1,,,False,False,30,13.410818059901654,577.6036081081081,0,9,2,23
C,1,0.17818713450299128,,False,False,35,15.645954403218596,587.694812865497,1,9,3,24
C,1,0.1784344262295008,,False,False,25,11.17568171658471,606.5045655737705,3,9,4,25
C,2,5.766187134502957,,False,True,35,15.645954403218596,623.6978128654971,4,9,3,26
C,0,0.27743442622954717,,False,False,25,11.17568171658471,651.5385655737705,3,9,5,27
C,2,5.033391891891711,,False,True,30,13.410818059901654,671.7306081081082,4,9,2,28
C,1,0.4641871345030495,,False,False,35,15.645954403218596,695.901812865497,1,9,4,29
C,0,0.277187134502924,,False,False,35,15.645954403218596,714.6788128654971,1,9,3,30
C,3,0.28843442622951443,0.6074344262294744,False,True,25,11.17568171658471,735.3365655737705,4,9,4,31
C,2,5.462391891891912,,False,True,30,13.410818059901654,755.1876081081081,4,9,3,32
C,0,0.22639189189180797,,False,False,30,13.410818059901654,781.0816081081082,2,9,4,33
C,2,0.29918713450308587,,False,True,35,15.645954403218596,800.566812865497,3,9,4,34
C,3,0.2661871345029567,2.576187134503016,False,True,35,15.645954403218596,819.695812865497,4,9,5,35
C,3,3.9731871345028367,-0.4268128654971406,False,True,35,15.645954403218596,838.6488128654971,4,9,2,36
C,3,5.887434426229561,-0.43756557377048466,False,True,25,11.17568171658471,863.7505655737705,4,9,3,37
C,1,0.09018713450302585,,False,False,35,15.645954403218596,889.116812865497,1,9,2,38
C,0,,,False,False,25,11.17568171658471,914.5265655737705,0,9,2,39
C,3,0.16743442622953353,1.5644344262295817,False,True,25,11.17568171658471,927.0005655737705,4,9,5,40
C,1,0.14543442622948533,,False,False,25,11.17568171658471,948.8025655737705,4,9,5,41
C,2,4.248187134503041,,False,True,35,15.645954403218596,967.777812865497,4,9,2,42
C,2,0.2373918918920026,,False,True,30,13.410818059901654,994.3936081081081,3,9,4,43
C,1,,,False,False,25,11.17568171658471,1014.9015655737705,0,9,3,44
C,0,,,False,False,35,15.645954403218596,1025.626812865497,0,9,2,45
C,3,5.418391891891815,0.1713918918917443,False,True,30,13.410818059901654,1036.4466081081082,4,9,3,46
C,0,0.22639189189180797,,False,False,30,13.410818059901654,1063.2426081081082,4,9,5,47
A,0,0.15618713450292532,,False,False,35,15.645954403218596,17.938812865497074,2,10,5,0
A,2,7.163434426229514,,False,True,25,11.17568171658471,69.34156557377048,4,10,4,1
A,0,,,False,False,25,11.17568171658471,104.2995655737705,0,10,3,2
A,3,5.2164344262294975,-0.45956557377049023,False,True,25,11.17568171658471,122.8895655737705,4,10,3,3
A,2,5.766187134502928,,False,True,35,15.645954403218596,151.97381286549708,2,10,2,4
A,1,,,False,False,35,15.645954403218596,180.84881286549708,0,10,3,5
A,1,0.5563918918918773,,False,False,30,13.410818059901654,201.55760810810813,3,10,5,6
A,3,6.881391891891894,1.1393918918919042,False,True,30,13.410818059901654,229.6076081081081,3,10,4,7
A,3,5.374391891891889,-0.8406081081081425,False,True,30,13.410818059901654,261.4086081081081,2,10,2,8
A,1,,,False,False,25,11.17568171658471,295.1165655737705,0,10,2,9
A,1,,,False,False,25,11.17568171658471,309.05356557377047,0,10,3,10
A,2,0.1894344262295249,,False,True,25,11.17568171658471,324.4205655737705,3,10,5,11
A,2,6.228434426229512,,False,True,25,11.17568171658471,352.76756557377047,4,10,3,12
A,3,0.1014344262295026,1.5314344262295094,False,True,25,11.17568171658471,384.5795655737705,3,10,5,13
A,3,5.964187134502879,-0.4598128654970992,False,True,35,15.645954403218596,412.7728128654971,2,10,2,14
A,3,0.43118713450292034,2.5321871345028626,False,True,35,15.645954403218596,440.9878128654971,2,10,5,15
A,0,,,False,False,25,11.17568171658471,465.9685655737705,0,10,2,16
A,2,0.28818713450289124,,False,True,35,15.645954403218596,476.58381286549707,2,10,4,17
A,3,6.921434426229496,0.5524344262295244,False,True,25,11.17568171658471,500.9595655737705,4,10,4,18
A,1,,,False,False,30,13.410818059901654,531.3596081081081,0,10,4,19
A,1,,,False,False,25,11.17568171658471,547.4895655737705,0,10,4,20
A,2,6.298391891891924,,False,True,30,13.410818059901654,561.510608108108,3,10,3,21
A,3,0.24418713450290852,1.531187134502943,False,True,35,15.645954403218596,588.0688128654971,2,10,4,22
A,1,,,False,False,35,15.645954403218596,611.7078128654971,0,10,2,23
A,2,4.758391891891961,,False,True,30,13.410818059901654,622.9456081081081,3,10,2,24
A,1,,,False,False,30,13.410818059901654,649.5656081081081,0,10,2,25
A,0,0.25518713450298947,,False,False,35,15.645954403218596,659.436812865497,1,10,4,26
A,1,0.45318713450285486,,False,False,35,15.645954403218596,680.9858128654971,2,10,5,27
A,3,5.040434426229467,-1.4715655737704765,False,True,25,11.17568171658471,708.2215655737705,4,10,2,28
A,2,5.480434426229522,,False,True,25,11.17568171658471,736.0955655737705,4,10,2,29
A,0,,,False,False,35,15.645954403218596,761.3408128654971,0,10,2,30
A,0,,,False,False,30,13.410818059901654,772.7876081081081,0,10,3,31
A,0,0.18943442622935436,,False,False,25,11.17568171658471,787.5645655737706,3,10,5,32
A,0,0.28139189189175795,,False,False,30,13.410818059901654,810.1106081081082,3,10,5,33
A,2,0.31018713450293944,,False,True,35,15.645954403218596,834.2708128654971,2,10,5,34
A,3,0.545391891891768,2.129391891891828,False,True,30,13.410818059901654,862.5586081081082,3,10,5,35
A,3,6.661391891891753,0.16039189189189074,False,True,30,13.410818059901654,884.6026081081081,2,10,3,36
A,1,,,False,False,30,13.410818059901654,913.1696081081082,0,10,3,37
A,1,0.09043442622964903,,False,False,25,11.17568171658471,926.8905655737705,3,10,5,38
A,2,6.041187134503048,,False,True,35,15.645954403218596,946.6468128654969,3,10,3,39
A,0,,,False,False,30,13.410818059901654,974.6486081081081,0,10,2,40
A,0,,,False,False,25,11.17568171658471,986.9615655737705,0,10,4,41
A,3,6.1181871345028185,0.5411871345028203,False,True,35,15.645954403218596,998.6438128654971,2,10,3,42
A,0,0.16039189189177705,,False,False,30,13.410818059901654,1029.2526081081082,2,10,4,43
A,2,0.3363918918919353,,False,True,30,13.410818059901654,1054.893608108108,3,10,5,44
A,2,6.980391891891941,,False,True,30,13.410818059901654,1078.873608108108,3,10,4,45
A,0,,,False,False,35,15.645954403218596,1107.191812865497,0,10,3,46
A,1,0.11218713450284667,,False,False,35,15.645954403218596,1118.257812865497,2,10,4,47
B,3,6.309391891891892,0.16039189189189074,False,True,30,13.410818059901654,37.19560810810811,3,10,3,0
B,0,,,False,False,35,15.645954403218596,63.48981286549707,0,10,3,1
B,2,4.974187134502927,,False,True,35,15.645954403218596,73.64281286549708,3,10,2,2
B,2,5.106434426229512,,False,True,25,11.17568171658471,101.58256557377048,4,10,2,3
B,0,,,False,False,30,13.410818059901654,127.92360810810811,0,10,3,4
B,1,,,False,False,30,13.410818059901654,139.9796081081081,0,10,2,5
B,1,-0.019812865497073062,,False,False,35,15.645954403218596,149.23481286549708,3,10,4,6
B,2,5.700187134502897,,False,True,35,15.645954403218596,170.5968128654971,3,10,3,7
B,1,,,False,False,25,11.17568171658471,199.54856557377047,0,10,3,8
B,2,0.22218713450291716,,False,True,35,15.645954403218596,216.44481286549708,3,10,4,9
B,3,0.10118713450293626,1.5421871345029388,False,True,35,15.645954403218596,238.18081286549707,3,10,4,10
B,2,0.10539189189188392,,False,True,30,13.410818059901654,260.5726081081081,4,10,5,11
B,0,,,False,False,30,13.410818059901654,283.7826081081081,0,10,2,12
B,3,4.688434426229492,-1.4275655737704938,False,True,25,11.17568171658471,296.9425655737705,4,10,2,13
B,2,6.756434426229532,,False,True,25,11.17568171658471,323.57356557377045,4,10,4,14
B,1,,,False,False,25,11.17568171658471,351.4365655737705,0,10,4,15
B,2,0.11639189189196486,,False,True,30,13.410818059901654,364.5116081081081,3,10,4,16
B,1,0.3211871345029067,,False,False,35,15.645954403218596,385.2728128654971,2,10,5,17
B,3,5.484391891891903,-0.8516081081081097,False,True,30,13.410818059901654,407.3346081081081,3,10,2,18
B,2,0.035434426229528526,,False,True,25,11.17568171658471,434.24456557377044,3,10,5,19
B,0,0.19339189189184935,,False,False,30,13.410818059901654,456.0536081081081,2,10,4,20
B,3,5.2161871345028885,-0.4598128654970992,False,True,35,15.645954403218596,476.6828128654971,3,10,2,21
B,2,5.352391891891841,,False,True,30,13.410818059901654,504.22260810810815,3,10,2,22
B,3,6.085187134502917,0.5521871345030149,False,True,35,15.645954403218596,529.075812865497,3,10,3,23
B,1,,,False,False,30,13.410818059901654,556.7256081081081,0,10,3,24
B,0,0.16039189189189074,,False,False,30,13.410818059901654,569.0566081081081,3,10,5,25
B,0,0.28818713450289124,,False,False,35,15.645954403218596,587.3868128654971,2,10,4,26
B,3,0.12343442622943712,1.5424344262294198,False,True,25,11.17568171658471,608.7815655737705,4,10,5,27
B,1,,,False,False,25,11.17568171658471,632.0465655737705,0,10,2,28
B,2,6.100391891891832,,False,True,30,13.410818059901654,643.1856081081081,4,10,3,29
B,1,,,False,False,35,15.645954403218596,669.094812865497,0,10,2,30
B,0,,,False,False,25,11.17568171658471,681.2055655737705,0,10,2,31
B,2,5.744434426229532,,False,True,25,11.17568171658471,693.3165655737705,4,10,3,32
B,0,,,False,False,25,11.17568171658471,720.6405655737705,0,10,4,33
B,1,0.15643442622945258,,False,False,25,11.17568171658471,739.3735655737705,3,10,5,34
B,0,,,False,False,25,11.17568171658471,761.3295655737705,0,10,3,35
B,2,0.222187134502974,,False,True,35,15.645954403218596,772.186812865497,2,10,5,36
B,3,0.20439189189187346,1.1393918918918189,False,True,30,13.410818059901654,794.1936081081082,2,10,4,37
B,1,,,False,False,35,15.645954403218596,814.382812865497,0,10,3,38
B,0,0.21143442622940256,,False,False,25,11.17568171658471,828.6825655737705,3,10,5,39
B,0,0.27718713450303767,,False,False,35,15.645954403218596,846.4588128654971,2,10,5,40
B,3,5.920434426229463,-0.4265655737705174,False,True,25,11.17568171658471,868.6235655737705,4,10,3,41
B,1,0.18239189189193894,,False,False,30,13.410818059901654,894.8986081081081,2,10,4,42
B,1,0.1933918918917925,,False,False,30,13.410818059901654,914.4566081081082,3,10,5,43
